dnscry.pt-atlanta-ipv4,anon-saldns01-conoha-ipv4,122.950195,1702039542384.605713,1702039542261.655518,520.600098,792
dnscry.pt-atlanta-ipv4,anon-saldns03-conoha-ipv4,127.250000,1702039542385.447510,1702039542258.197510,520.600098,791
dnscry.pt-atlanta-ipv4,anon-saldns01-conoha-ipv4,122.950195,1702039542384.481689,1702039542261.531494,520.600098,796
dnscry.pt-atlanta-ipv4,anon-saldns01-conoha-ipv4,122.950195,1702039542384.680176,1702039542261.729980,520.600098,796
dnscry.pt-atlanta-ipv4,anon-saldns01-conoha-ipv4,122.950195,1702039542384.161377,1702039542261.211182,520.600098,797
dnscry.pt-atlanta-ipv4,anon-saldns01-conoha-ipv4,122.950195,1702039542384.001709,1702039542261.051514,520.600098,797
dnscry.pt-atlanta-ipv4,anon-saldns03-conoha-ipv4,127.250000,1702039542385.527588,1702039542258.277588,520.600098,795
dnscry.pt-johannesburg-ipv4,anon-cs-ireland,125.600098,1702039542384.971191,1702039542259.371094,520.600098,796
dnscry.pt-johannesburg-ipv4,anon-serbica,126.450195,1702039542385.272461,1702039542258.822266,520.600098,796
dnscry.pt-chicago-ipv4,anon-cs-dus4,125.150146,1702039542384.831787,1702039542259.681641,520.600098,804
plan9dns-nj,anon-dnscrypt.uk-ipv4,235.400146,1702039542388.393066,1702039542152.992920,520.600098,800
dnscry.pt-atlanta-ipv4,anon-scaleway,107.250000,1702039542364.237061,1702039542256.987061,520.600098,824
dnscrypt.pl,anon-cs-dus1,155.150146,1702039542387.757324,1702039542232.607178,520.600098,801
dct-at1,anon-dnscrypt.uk-ipv4,269.950195,1702039542396.372559,1702039542126.422363,520.600098,792
dnscry.pt-atlanta-ipv4,anon-scaleway,107.250000,1702039542364.344482,1702039542257.094482,520.600098,824
dnscry.pt-chicago-ipv4,anon-cs-dus4,125.150146,1702039542384.759521,1702039542259.609375,520.600098,804
dnscry.pt-atlanta-ipv4,anon-cs-madrid,109.600098,1702039542364.695068,1702039542255.094971,520.600098,824
dnscry.pt-johannesburg-ipv4,anon-cs-pt,105.250000,1702039542363.437500,1702039542258.187500,520.600098,826
dnscry.pt-johannesburg-ipv4,anon-cs-pt,105.250000,1702039542363.552246,1702039542258.302246,520.600098,826
serbica,anon-techsaviours.org,255.000000,1702039542391.705811,1702039542136.705811,520.600098,798
dnscry.pt-chicago-ipv4,anon-cs-dus1,126.050049,1702039542385.185791,1702039542259.135742,520.600098,805
dnscry.pt-atlanta-ipv4,anon-cs-ireland,111.550049,1702039542365.173340,1702039542253.623291,520.600098,825
plan9dns-nj,anon-gombadi-singapore,111.100098,1702039542364.935059,1702039542253.834961,520.600098,826
dnscry.pt-johannesburg-ipv4,anon-cs-ireland,125.600098,1702039542384.899902,1702039542259.299805,520.600098,807
plan9dns-nj,anon-gombadi-singapore,111.100098,1702039542365.044922,1702039542253.944824,520.600098,828
dnscry.pt-chicago-ipv4,anon-kama,128.050049,1702039542385.602783,1702039542257.552734,520.600098,809
dnscry.pt-philadelphia-ipv4,anon-cs-madrid,106.000000,1702039542363.831299,1702039542257.831299,520.600098,831
dnscry.pt-atlanta-ipv4,anon-cs-madrid,109.600098,1702039542364.818848,1702039542255.218750,520.600098,830
dnscry.pt-johannesburg-ipv4,anon-gombadi-sydney,20.450195,1702039542352.159180,1702039542331.708984,520.600098,846
dnscry.pt-madrid-ipv4,anon-scaleway-ams,89.200195,1702039542360.776123,1702039542271.575928,520.600098,846
deffer-dns.au,anon-scaleway,177.200195,1702039542390.808838,1702039542213.608643,520.600098,820
dnscry.pt-madrid-ipv4,anon-kama,90.200195,1702039542360.884033,1702039542270.683838,520.600098,852
deffer-dns.au,anon-scaleway-ams,170.550049,1702039542389.485352,1702039542218.935303,520.600098,824
dnscry.pt-madrid-ipv4,anon-kama,90.200195,1702039542360.983887,1702039542270.783691,520.600098,852
deffer-dns.au,anon-scaleway,177.200195,1702039542391.198730,1702039542213.998535,520.600098,823
dnscry.pt-madrid-ipv4,anon-scaleway-ams,89.200195,1702039542360.668701,1702039542271.468506,520.600098,855
dnscry.pt-atlanta-ipv4,anon-scaleway-ams,115.200195,1702039542383.632812,1702039542268.432617,520.600098,832
dnscry.pt-atlanta-ipv4,anon-scaleway-ams,115.200195,1702039542383.715332,1702039542268.515137,520.600098,834
dnscry.pt-vienna-ipv4,anon-saldns02-conoha-ipv4,99.900146,1702039542362.772705,1702039542262.872559,520.600098,855
dnscry.pt-madrid-ipv4,anon-cs-ireland,78.750000,1702039542359.188477,1702039542280.438477,520.600098,860
deffer-dns.au,anon-scaleway-ams,170.550049,1702039542389.719971,1702039542219.169922,520.600098,830
dnscry.pt-warsaw-ipv4,anon-cs-czech,93.700195,1702039542361.688477,1702039542267.988281,520.600098,858
dnscry.pt-warsaw-ipv4,anon-cs-czech,93.700195,1702039542361.807617,1702039542268.107422,520.600098,862
dnscry.pt-atlanta-ipv4,anon-cs-czech,86.700195,1702039542360.179688,1702039542273.479492,520.600098,867
dnscry.pt-atlanta-ipv4,anon-cs-czech,86.700195,1702039542360.447266,1702039542273.747070,520.600098,867
dnscry.pt-atlanta-ipv4,anon-cs-czech,86.700195,1702039542360.266357,1702039542273.566162,520.600098,868
dnscry.pt-atlanta-ipv4,anon-cs-czech,86.700195,1702039542360.556396,1702039542273.856201,520.600098,868
dnscry.pt-madrid-ipv4,anon-cs-ireland,78.750000,1702039542359.259766,1702039542280.509766,520.600098,870
deffer-dns.au,anon-scaleway-ams,170.550049,1702039542389.581543,1702039542219.031494,520.600098,841
deffer-dns.au,anon-scaleway,177.200195,1702039542390.945557,1702039542213.745361,520.600098,842
faelix-ch-ipv4,anon-techsaviours.org,229.500000,1702039542416.527588,1702039542187.027588,520.600098,816
dnscry.pt-atlanta-ipv4,anon-sth-se,81.750000,1702039542360.087402,1702039542278.337402,520.600098,875
dnscry.pt-atlanta-ipv4,anon-sth-se,81.750000,1702039542359.823242,1702039542278.073242,520.600098,876
deffer-dns.au,anon-scaleway-ams,170.550049,1702039542389.641846,1702039542219.091797,520.600098,846
deffer-dns.au,anon-scaleway-ams,170.550049,1702039542389.408691,1702039542218.858643,520.600098,847
dnscry.pt-vienna-ipv4,anon-saldns02-conoha-ipv4,99.900146,1702039542362.954590,1702039542263.054443,520.600098,874
plan9dns-fl,anon-dnscrypt.uk-ipv4,215.300049,1702039542413.801758,1702039542198.501709,520.600098,824
deffer-dns.au,anon-cs-dus4,164.500000,1702039542388.556641,1702039542224.056641,520.600098,850
v.dnscrypt.uk-ipv4,anon-cs-czech,221.600098,1702039542415.290527,1702039542193.690430,520.600098,823
dnscry.pt-johannesburg-ipv4,anon-tiarap,35.200195,1702039542350.702393,1702039542315.502197,520.600098,888
dnscry.pt-atlanta-ipv4,anon-cs-pt,78.600098,1702039542358.986816,1702039542280.386719,520.600098,880
deffer-dns.au,anon-serbica,165.300049,1702039542388.643799,1702039542223.343750,520.600098,851
dnscry.pt-philadelphia-ipv4,anon-cs-madrid,106.000000,1702039542363.677246,1702039542257.677246,520.600098,877
dnscry.pt-miami-ipv4,anon-cs-dus4,79.500000,1702039542359.456787,1702039542279.956787,520.600098,883
dnscry.pt-atlanta-ipv4,anon-cs-pt,78.600098,1702039542359.088867,1702039542280.488770,520.600098,883
dnscry.pt-atlanta-ipv4,anon-cs-czech,86.700195,1702039542360.378662,1702039542273.678467,520.600098,888
faelix-ch-ipv4,anon-techsaviours.org,229.500000,1702039542416.438232,1702039542186.938232,520.600098,832
dnscry.pt-atlanta-ipv4,anon-cs-ireland,111.550049,1702039542420.815430,1702039542309.265381,520.600098,828
dnscry.pt-miami-ipv4,anon-cs-dus4,79.500000,1702039542359.360352,1702039542279.860352,520.600098,889
dnscry.pt-johannesburg-ipv4,anon-tiarap,35.200195,1702039542352.613037,1702039542317.412842,520.600098,896
dnscry.pt-vienna-ipv4,anon-saldns02-conoha-ipv4,99.900146,1702039542362.488037,1702039542262.587891,520.600098,886
deffer-dns.au,anon-sth-se,142.050049,1702039542363.209473,1702039542221.159424,520.600098,893
dnscry.pt-atlanta-ipv4,anon-sth-se,81.750000,1702039542359.718994,1702039542277.968994,520.600098,897
dnscry.pt-atlanta-ipv4,anon-sth-se,81.750000,1702039542359.906250,1702039542278.156250,520.600098,897
dnscry.pt-atlanta-ipv4,anon-sth-se,81.750000,1702039542360.017578,1702039542278.267578,520.600098,897
dnscry.pt-coventry-ipv4,anon-sth-se,102.000000,1702039542363.313477,1702039542261.313477,520.600098,893
dnscry.pt-coventry-ipv4,anon-cs-czech,106.050049,1702039542363.958740,1702039542257.908691,520.600098,893
deffer-dns.au,anon-cs-dus1,165.400146,1702039542388.730713,1702039542223.330566,520.600098,868
dnscry.pt-coventry-ipv4,anon-cs-czech,106.050049,1702039542364.088135,1702039542258.038086,520.600098,893
deffer-dns.au,anon-cs-swe,149.600098,1702039542387.636719,1702039542238.036621,520.600098,877
dnscry.pt-sydney-ipv4,anon-cs-ireland,68.000000,1702039542358.857422,1702039542290.857422,520.600098,906
dnscry.pt-sydney-ipv4,anon-serbica,65.750000,1702039542357.961914,1702039542292.211914,520.600098,907
dnscry.pt-sydney-ipv4,anon-cs-ireland,68.000000,1702039542358.325439,1702039542290.325439,520.600098,907
plan9dns-fl,anon-dnscrypt.uk-ipv4,215.300049,1702039542413.723877,1702039542198.423828,520.600098,851
deffer-dns.au,anon-cs-madrid,161.300049,1702039542388.300049,1702039542227.000000,520.600098,877
dnscry.pt-sydney-ipv4,anon-serbica,65.750000,1702039542358.117188,1702039542292.367188,520.600098,907
deffer-dns.au,anon-sth-se,142.050049,1702039542362.681152,1702039542220.631104,520.600098,902
dnscry.pt-vienna-ipv4,anon-sth-se,145.550049,1702039542387.226074,1702039542241.676025,520.600098,878
dnscrypt.ca-2,anon-saldns01-conoha-ipv4,206.800049,1702039542396.520020,1702039542189.719971,520.600098,876
dnscry.pt-johannesburg-ipv4,anon-dnscrypt.uk-ipv4,140.150146,1702039542357.747559,1702039542217.597412,520.600098,915
deffer-dns.au,anon-cs-pt,144.550049,1702039542386.947754,1702039542242.397705,520.600098,886
dnscry.pt-miami-ipv4,anon-sth-se,57.700195,1702039542354.281738,1702039542296.581543,520.600098,919
dnscry.pt-vienna-ipv4,anon-gombadi-singapore,60.900146,1702039542356.531006,1702039542295.630859,520.600098,917
deffer-dns.au,anon-cs-pt,144.550049,1702039542387.034424,1702039542242.484375,520.600098,887
dnscrypt.ca-2,anon-cs-dus4,205.600098,1702039542396.298096,1702039542190.697998,520.600098,878
dnscry.pt-vienna-ipv4,anon-gombadi-singapore,60.900146,1702039542356.941650,1702039542296.041504,520.600098,922
dnscry.pt-vienna-ipv4,anon-gombadi-singapore,60.900146,1702039542356.134033,1702039542295.233887,520.600098,923
dnscry.pt-miami-ipv4,anon-sth-se,57.700195,1702039542354.383057,1702039542296.682861,520.600098,926
dnscry.pt-miami-ipv4,anon-sth-se,57.700195,1702039542354.085938,1702039542296.385742,520.600098,928
dnscry.pt-miami-ipv4,anon-sth-se,57.700195,1702039542354.164551,1702039542296.464355,520.600098,929
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.442627,1702039542308.992432,520.600098,930
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.975098,1702039542309.524902,520.600098,934
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.147217,1702039542308.697021,520.600098,935
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.010010,1702039542308.559814,520.600098,936
dnscry.pt-vienna-ipv4,anon-gombadi-singapore,60.900146,1702039542356.655518,1702039542295.755371,520.600098,934
dnscry.pt-miami-ipv4,anon-sth-se,57.700195,1702039542354.607422,1702039542296.907227,520.600098,936
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.756592,1702039542309.306396,520.600098,939
v.dnscrypt.uk-ipv4,anon-inconnu,313.900146,1702039542416.918945,1702039542103.018799,520.600098,877
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.254639,1702039542308.804443,520.600098,943
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.356201,1702039542308.906006,520.600098,943
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.654053,1702039542309.203857,520.600098,944
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.875244,1702039542309.425049,520.600098,945
v.dnscrypt.uk-ipv4,anon-inconnu,313.900146,1702039542352.301025,1702039542038.400879,520.600098,954
dnscry.pt-sydney-ipv4,anon-cs-slovakia,44.450195,1702039542353.546631,1702039542309.096436,520.600098,953
dnscry.pt-dublin-ipv4,anon-saldns03-conoha-ipv4,33.900146,1702039542352.532959,1702039542318.632812,520.600098,960
dnscry.pt-johannesburg-ipv4,anon-dnscrypt.uk-ipv4,140.150146,1702039542386.525635,1702039542246.375488,520.600098,926
techsaviours.org-dnscrypt,anon-dnscrypt.uk-ipv4,270.900146,1702039542396.696045,1702039542125.795898,520.600098,920
dnscry.pt-vienna-ipv4,anon-saldns02-conoha-ipv4,99.900146,1702039542362.591309,1702039542262.691162,520.600098,957
dnscry.pt-vienna-ipv4,anon-techsaviours.org,155.750000,1702039542387.823975,1702039542232.073975,520.600098,932
dnscrypt.ca-2,anon-cs-serbia,172.750000,1702039542389.986328,1702039542217.236328,520.600098,931
v.dnscrypt.uk-ipv4,anon-cs-sea,309.750000,1702039542416.571045,1702039542106.821045,520.600098,906
dnscry.pt-atlanta-ipv4,anon-gombadi-sydney,35.700195,1702039542352.931885,1702039542317.231689,520.600098,974
dnscry.pt-atlanta-ipv4,anon-gombadi-sydney,35.700195,1702039542352.850830,1702039542317.150635,520.600098,974
dnscry.pt-coventry-ipv4,anon-sth-se,102.000000,1702039542363.072998,1702039542261.072998,520.600098,966
v.dnscrypt.uk-ipv4,anon-cs-sea,309.750000,1702039542416.639893,1702039542106.889893,520.600098,918
v.dnscrypt.uk-ipv4,anon-cs-il,304.750000,1702039542416.054199,1702039542111.304199,520.600098,929
dnscry.pt-sofia-ipv4,anon-dnscrypt.uk-ipv4,144.550049,1702039542387.158691,1702039542242.608643,520.600098,960
dnscry.pt-dublin-ipv4,anon-saldns03-conoha-ipv4,33.900146,1702039542352.449707,1702039542318.549561,520.600098,996
dnscry.pt-johannesburg-ipv4,anon-gombadi-sydney,20.450195,1702039542352.374023,1702039542331.923828,520.600098,998
dnscry.pt-vienna-ipv4,anon-gombadi-singapore,60.900146,1702039542356.390137,1702039542295.489990,520.600098,994
dnscry.pt-johannesburg-ipv4,anon-gombadi-sydney,20.450195,1702039542352.225830,1702039542331.775635,520.600098,1000
dnscry.pt-johannesburg-ipv4,anon-gombadi-sydney,20.450195,1702039542352.300537,1702039542331.850342,520.600098,1001
dnscry.pt-sofia-ipv4,anon-dnscrypt.uk-ipv4,144.550049,1702039542387.100830,1702039542242.550781,520.600098,969
v.dnscrypt.uk-ipv4,anon-cs-il,304.750000,1702039542416.111328,1702039542111.361328,520.600098,944
dnscry.pt-atlanta-ipv4,anon-gombadi-singapore,19.450195,1702039542351.858154,1702039542332.407959,520.600098,1008
dnscry.pt-atlanta-ipv4,anon-gombadi-singapore,19.450195,1702039542351.692871,1702039542332.242676,520.600098,1009
dnscry.pt-atlanta-ipv4,anon-gombadi-singapore,19.450195,1702039542351.778076,1702039542332.327881,520.600098,1009
dnscry.pt-atlanta-ipv4,anon-gombadi-singapore,19.450195,1702039542351.936523,1702039542332.486328,520.600098,1009
dnscry.pt-atlanta-ipv4,anon-gombadi-singapore,19.450195,1702039542352.014893,1702039542332.564697,520.600098,1009
dnscry.pt-johannesburg-ipv4,anon-gombadi-sydney,20.450195,1702039542352.088379,1702039542331.638184,520.600098,1011
sth-dnscrypt-se,anon-v.dnscrypt.uk-ipv4,257.400146,1702039542394.610352,1702039542137.210205,520.600098,969
dnscry.pt-sydney-ipv4,anon-dnscrypt.uk-ipv4,80.450195,1702039542359.543701,1702039542279.093506,520.600098,1025
dnscry.pt-atlanta-ipv4,anon-dnscrypt.uk-ipv4,114.000000,1702039542383.425781,1702039542269.425781,520.600098,1002
plan9dns-nj,anon-v.dnscrypt.uk-ipv4,239.350098,1702039542388.638916,1702039542149.288818,520.600098,997
dnscry.pt-johannesburg-ipv4,anon-techsaviours.org,112.600098,1702039542417.121582,1702039542304.521484,520.600098,970
dnscry.pt-sofia-ipv4,anon-techsaviours.org,129.750000,1702039542385.837402,1702039542256.087402,520.600098,1002
dnscry.pt-sofia-ipv4,anon-techsaviours.org,129.750000,1702039542385.771973,1702039542256.021973,520.600098,1003
dnscry.pt-sydney-ipv4,anon-dnscrypt.uk-ipv4,80.450195,1702039542359.650146,1702039542279.199951,520.600098,1030
dnscry.pt-johannesburg-ipv4,anon-techsaviours.org,112.600098,1702039542417.945801,1702039542305.345703,520.600098,973
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542350.973633,1702039542350.973633,520.600098,1048
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.619141,1702039542351.619141,520.600098,1048
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.371582,1702039542351.371582,520.600098,1049
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.216797,1702039542351.216797,520.600098,1050
dnscry.pt-atlanta-ipv4,anon-dnscrypt.uk-ipv4,114.000000,1702039542383.561035,1702039542269.561035,520.600098,1019
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.464355,1702039542351.464355,520.600098,1052
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.290283,1702039542351.290283,520.600098,1053
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.542480,1702039542351.542480,520.600098,1054
dnscry.pt-philadelphia-ipv4,anon-dnscrypt.uk-ipv4,116.850098,1702039542383.916260,1702039542267.066162,520.600098,1022
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.059814,1702039542351.059814,520.600098,1056
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542351.136475,1702039542351.136475,520.600098,1062
dnscry.pt-miami-ipv4,anon-gombadi-sydney,0.000000,1702039542350.879395,1702039542350.879395,520.600098,1070
techsaviours.org-dnscrypt,anon-gombadi-sydney,92.400146,1702039542361.524902,1702039542269.124756,520.600098,1059
dnscry.pt-philadelphia-ipv4,anon-dnscrypt.uk-ipv4,116.850098,1702039542383.822021,1702039542266.971924,520.600098,1042
techsaviours.org-dnscrypt,anon-gombadi-sydney,92.400146,1702039542361.452393,1702039542269.052246,520.600098,1070
v.dnscrypt.uk-ipv4,anon-cs-barcelona,238.750000,1702039542388.540039,1702039542149.790039,520.600098,1049
dnscry.pt-warsaw-ipv4,anon-dnscrypt.uk-ipv4,109.450195,1702039542364.457520,1702039542255.007324,520.600098,1073
dnscrypt.ca-2,anon-gombadi-singapore,95.400146,1702039542362.097412,1702039542266.697266,520.600098,1077
dnscry.pt-warsaw-ipv4,anon-dnscrypt.uk-ipv4,109.450195,1702039542364.582031,1702039542255.131836,520.600098,1078
dnscrypt.ca-2,anon-gombadi-singapore,95.400146,1702039542361.979980,1702039542266.579834,520.600098,1085
v.dnscrypt.uk-ipv4,anon-cs-barcelona,238.750000,1702039542388.477539,1702039542149.727539,520.600098,1066
dnscrypt.ca-2,anon-gombadi-singapore,95.400146,1702039542361.875977,1702039542266.475830,520.600098,1093
dnscrypt.ca-2,anon-gombadi-singapore,95.400146,1702039542362.356201,1702039542266.956055,520.600098,1093
deffer-dns.au,anon-v.dnscrypt.uk-ipv4,181.600098,1702039542391.779785,1702039542210.179688,520.600098,1064
dnscry.pt-coeurdalene-ipv4,anon-techsaviours.org,65.600098,1702039542357.382080,1702039542291.781982,520.600098,1107
deffer-dns.au,anon-v.dnscrypt.uk-ipv4,181.600098,1702039542391.614258,1702039542210.014160,520.600098,1075
dnscrypt.ca-2,anon-gombadi-singapore,95.400146,1702039542362.213379,1702039542266.813232,520.600098,1107
deffer-dns.au,anon-v.dnscrypt.uk-ipv4,181.600098,1702039542391.390381,1702039542209.790283,520.600098,1079
dnscry.pt-coeurdalene-ipv4,anon-techsaviours.org,65.600098,1702039542357.787109,1702039542292.187012,520.600098,1127
v.dnscrypt.uk-ipv4,anon-cs-swe,227.600098,1702039542416.118896,1702039542188.518799,520.600098,1069
dnscry.pt-miami-ipv4,anon-techsaviours.org,64.050049,1702039542357.113037,1702039542293.062988,520.600098,1144
dnscry.pt-miami-ipv4,anon-techsaviours.org,64.050049,1702039542357.261963,1702039542293.211914,520.600098,1146
dnscrypt.pl,anon-cs-nv,222.550049,1702039542415.369141,1702039542192.819092,520.600098,1109
dnscry.pt-taipeh-ipv4,anon-gombadi-chennai,216.450195,1702039542414.559814,1702039542198.109619,520.600098,1132
dnscry.pt-taipeh-ipv4,anon-gombadi-chennai,216.450195,1702039542414.485840,1702039542198.035645,520.600098,1140
v.dnscrypt.uk-ipv4,anon-dnscrypt.uk-ipv4,255.100098,1702039542392.256348,1702039542137.156250,520.600098,1264
v.dnscrypt.uk-ipv4,anon-dnscrypt.uk-ipv4,255.100098,1702039542391.994629,1702039542136.894531,520.600098,1280
openinternet,anon-gombadi-sydney,170.250000,1702039542388.864990,1702039542218.614990,520.600098,1983
